transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children,payee_norm,label
txn_0020319,user_0224,VALVOLINE #1891,111.88,21-04-2024,Sunday,Transport,1,0,VALVOLINE,24
txn_0020320,user_0224,BP #324027,36.15,21-04-2024,Sunday,Transport,1,0,BP,24
txn_0020321,user_0224,SHELL OIL 73224271,30.44,25-04-2024,Thursday,Transport,1,0,SHELL OIL,24
txn_0020322,user_0224,EXXON MOBIL 15781558,87.93,26-04-2024,Friday,Transport,1,0,EXXON MOBIL,24
txn_0020323,user_0224,CIRCLE K #59407,36.37,26-04-2024,Friday,Transport,1,0,CIRCLE K,24
txn_0020324,user_0224,SUNOCO #143509,95.42,28-04-2024,Sunday,Transport,1,0,SUNOCO,24
txn_0020325,user_0224,SHELL OIL 65380076,34.85,28-04-2024,Sunday,Transport,1,0,SHELL OIL,24
txn_0020326,user_0224,VALVOLINE #6005,78.65,29-04-2024,Monday,Transport,1,0,VALVOLINE,24
txn_0020327,user_0224,EXXON MOBIL 60029367,63.09,30-04-2024,Tuesday,Transport,1,0,EXXON MOBIL,24
txn_0020328,user_0224,SPEEDWAY #9112,81.27,30-04-2024,Tuesday,Transport,1,0,SPEEDWAY,24
txn_0020329,user_0224,CIRCLE K #98260,25.68,03-05-2024,Friday,Transport,1,0,CIRCLE K,24
txn_0020330,user_0224,BP #400844,98.25,04-05-2024,Saturday,Transport,1,0,BP,24
txn_0020331,user_0224,SHELL OIL 94973393,90.4,04-05-2024,Saturday,Transport,1,0,SHELL OIL,24
txn_0020332,user_0224,VALVOLINE #5476,64.37,06-05-2024,Monday,Transport,1,0,VALVOLINE,24
txn_0020333,user_0224,EXXON MOBIL 52421019,33.61,06-05-2024,Monday,Transport,1,0,EXXON MOBIL,24
txn_0020334,user_0224,CIRCLE K #12222,61.73,09-05-2024,Thursday,Transport,1,0,CIRCLE K,24
txn_0020335,user_0224,VALVOLINE #6439,41.89,10-05-2024,Friday,Transport,1,0,VALVOLINE,24
txn_0020336,user_0224,VALVOLINE #7795,46.24,10-05-2024,Friday,Transport,1,0,VALVOLINE,24
txn_0020337,user_0224,SUNOCO #421046,73.94,11-05-2024,Saturday,Transport,1,0,SUNOCO,24
txn_0020338,user_0224,SPEEDWAY #5057,37.18,11-05-2024,Saturday,Transport,1,0,SPEEDWAY,24
txn_0020339,user_0224,BP #200510,97.82,13-05-2024,Monday,Transport,1,0,BP,24
txn_0020340,user_0224,SUNOCO #681886,36.72,14-05-2024,Tuesday,Transport,1,0,SUNOCO,24
txn_0020341,user_0224,EXXON MOBIL 86518020,66.96,15-05-2024,Wednesday,Transport,1,0,EXXON MOBIL,24
txn_0020342,user_0224,SPEEDWAY #6088,60.45,16-05-2024,Thursday,Transport,1,0,SPEEDWAY,24
txn_0020343,user_0224,BP #989289,32.12,20-05-2024,Monday,Transport,1,0,BP,24
txn_0020344,user_0224,SUNOCO #850630,63.38,21-05-2024,Tuesday,Transport,1,0,SUNOCO,24
txn_0020345,user_0224,SHELL OIL 47941078,98.28,21-05-2024,Tuesday,Transport,1,0,SHELL OIL,24
txn_0020346,user_0224,CHEVRON #520017,24.82,22-05-2024,Wednesday,Transport,1,0,CHEVRON,24
txn_0020347,user_0224,CIRCLE K #48121,50.42,22-05-2024,Wednesday,Transport,1,0,CIRCLE K,24
txn_0020348,user_0224,CIRCLE K #20386,54.68,22-05-2024,Wednesday,Transport,1,0,CIRCLE K,24
txn_0020349,user_0224,EXXON MOBIL 67210295,110.3,23-05-2024,Thursday,Transport,1,0,EXXON MOBIL,24
txn_0020350,user_0224,SHELL OIL 16770321,33.94,24-05-2024,Friday,Transport,1,0,SHELL OIL,24
txn_0020351,user_0224,BP #842846,25.52,24-05-2024,Friday,Transport,1,0,BP,24
txn_0020352,user_0224,BP #259158,33.32,25-05-2024,Saturday,Transport,1,0,BP,24
txn_0020353,user_0224,SPEEDWAY #6421,88.8,27-05-2024,Monday,Transport,1,0,SPEEDWAY,24
txn_0020354,user_0224,SPEEDWAY #9076,69.09,27-05-2024,Monday,Transport,1,0,SPEEDWAY,24
txn_0020355,user_0224,BP #540339,65.91,28-05-2024,Tuesday,Transport,1,0,BP,24
txn_0020356,user_0224,SPEEDWAY #3202,45.91,29-05-2024,Wednesday,Transport,1,0,SPEEDWAY,24
txn_0020357,user_0224,SUNOCO #340496,25.11,30-05-2024,Thursday,Transport,1,0,SUNOCO,24
txn_0020358,user_0224,SUNOCO #852385,47.8,01-06-2024,Saturday,Transport,1,0,SUNOCO,24
txn_0020359,user_0224,EXXON MOBIL 72218356,78.44,01-06-2024,Saturday,Transport,1,0,EXXON MOBIL,24
txn_0020360,user_0224,EXXON MOBIL 50536189,98.93,02-06-2024,Sunday,Transport,1,0,EXXON MOBIL,24
txn_0020361,user_0224,SHELL OIL 82100638,97.58,02-06-2024,Sunday,Transport,1,0,SHELL OIL,24
txn_0020362,user_0224,SPEEDWAY #6907,64.15,02-06-2024,Sunday,Transport,1,0,SPEEDWAY,24
txn_0020363,user_0224,SPEEDWAY #2693,32.91,03-06-2024,Monday,Transport,1,0,SPEEDWAY,24
txn_0020364,user_0224,SUNOCO #527156,85.7,06-06-2024,Thursday,Transport,1,0,SUNOCO,24
txn_0020365,user_0224,BP #788872,56.3,07-06-2024,Friday,Transport,1,0,BP,24
txn_0020366,user_0224,EXXON MOBIL 20327493,81.03,07-06-2024,Friday,Transport,1,0,EXXON MOBIL,24
txn_0020367,user_0224,CHEVRON #957950,108.5,11-06-2024,Tuesday,Transport,1,0,CHEVRON,24
txn_0020368,user_0224,SPEEDWAY #9819,89.58,12-06-2024,Wednesday,Transport,1,0,SPEEDWAY,24
txn_0020369,user_0224,VALVOLINE #6937,35.05,14-06-2024,Friday,Transport,1,0,VALVOLINE,24
txn_0020370,user_0224,VALVOLINE #5509,107.25,15-06-2024,Saturday,Transport,1,0,VALVOLINE,24
txn_0020371,user_0224,EXXON MOBIL 32873261,109.35,16-06-2024,Sunday,Transport,1,0,EXXON MOBIL,24
txn_0020372,user_0224,BP #848809,67.35,17-06-2024,Monday,Transport,1,0,BP,24
txn_0020373,user_0224,VALVOLINE #8023,94.23,18-06-2024,Tuesday,Transport,1,0,VALVOLINE,24
txn_0020374,user_0224,VALVOLINE #1193,109.59,18-06-2024,Tuesday,Transport,1,0,VALVOLINE,24
txn_0020375,user_0224,SUNOCO #379994,36.79,20-06-2024,Thursday,Transport,1,0,SUNOCO,24
txn_0020376,user_0224,SUNOCO #597295,55.46,20-06-2024,Thursday,Transport,1,0,SUNOCO,24
txn_0020377,user_0224,EXXON MOBIL 82318164,50.25,24-06-2024,Monday,Transport,1,0,EXXON MOBIL,24
txn_0020378,user_0224,SPEEDWAY #5859,5.02,24-06-2024,Monday,Transport,1,0,SPEEDWAY,24
txn_0020379,user_0224,EXXON MOBIL 40530334,0.5,26-06-2024,Wednesday,Transport,1,0,EXXON MOBIL,24
txn_0020380,user_0224,SHELL OIL 44084703,0.05,29-06-2024,Saturday,Transport,1,0,SHELL OIL,24
txn_0020381,user_0224,SHELL OIL 82456702,0.01,29-06-2024,Saturday,Transport,1,0,SHELL OIL,24
txn_0020384,user_0224,FARMERS INS,180.0,06-06-2024,Thursday,Vehicle Insurance,1,0,FARMERS INS,27
txn_0020385,user_0224,PLANNED PARENTHOOD,74.04,13-04-2024,Saturday,Healthcare,1,0,PLANNED PARENTHOOD,9
txn_0020386,user_0224,CVS PHARMACY #86898,207.1,24-04-2024,Wednesday,Healthcare,1,0,CVS PHARMACY,9
txn_0020387,user_0224,LABCORP,99.79,07-05-2024,Tuesday,Healthcare,1,0,LABCORP,9
txn_0020388,user_0224,WALGREENS #88064,19.07,01-06-2024,Saturday,Healthcare,1,0,WALGREENS,9
txn_0020389,user_0224,KAISER HEALTH,242.0,11-04-2024,Thursday,Health Insurance,1,0,KAISER HEALTH,8
txn_0020390,user_0224,BINNY BEVERAGES,13.0,24-04-2024,Wednesday,Alcohol,1,0,BINNY BEVERAGES,0
txn_0020391,user_0224,UNITED AIRLINES,127.69,13-05-2024,Monday,Travel,1,0,UNITED AIRLINES,25
txn_0020392,user_0224,AMERICAN AIRLINES,877.31,23-06-2024,Sunday,Travel,1,0,AMERICAN AIRLINES,25
txn_0020393,user_0224,CHASE MORTGAGE,1150.0,13-05-2024,Monday,Rent / Mortgage,1,0,CHASE MORTGAGE,20
txn_0020394,user_0224,CONTAINER STORE,74.88,06-04-2024,Saturday,Household Supplies,1,0,CONTAINER STORE,11
txn_0020395,user_0224,CONTAINER STORE,83.95,06-04-2024,Saturday,Household Supplies,1,0,CONTAINER STORE,11
txn_0020396,user_0224,CONTAINER STORE,40.82,23-04-2024,Tuesday,Household Supplies,1,0,CONTAINER STORE,11
txn_0020397,user_0224,DOLLAR TREE #10462,28.46,12-05-2024,Sunday,Household Supplies,1,0,DOLLAR TREE,11
txn_0020398,user_0224,BED BATH BEYOND,54.41,25-05-2024,Saturday,Household Supplies,1,0,BED BATH BEYOND,11
txn_0020399,user_0224,TARGET #9438,52.32,11-06-2024,Tuesday,Household Supplies,1,0,TARGET,11
txn_0020400,user_0224,DOLLAR TREE #53414,35.16,24-06-2024,Monday,Household Supplies,1,0,DOLLAR TREE,11
txn_0020401,user_0224,COUNTY TAX PYMNT,150.0,09-05-2024,Thursday,Property Tax,1,0,COUNTY TAX PYMNT,17
txn_0020402,user_0224,AMAZON*MISC,15.36,07-04-2024,Sunday,Other,1,0,AMAZON,13
txn_0020403,user_0224,GOOGLE*SERVICES,16.34,12-04-2024,Friday,Other,1,0,GOOGLE,13
txn_0020404,user_0224,APPLE.COM/BILL,21.95,18-04-2024,Thursday,Other,1,0,APPLE.COM/BILL,13
txn_0020405,user_0224,APPLE.COM/BILL,23.64,06-05-2024,Monday,Other,1,0,APPLE.COM/BILL,13
txn_0020406,user_0224,PAYPAL*35AY7Y,18.04,08-05-2024,Wednesday,Other,1,0,PAYPAL,13
txn_0020407,user_0224,VENMO*PAYMENT,10.52,16-05-2024,Thursday,Other,1,0,VENMO,13
txn_0020408,user_0224,GOOGLE*SERVICES,110.74,23-05-2024,Thursday,Other,1,0,GOOGLE,13
txn_0020409,user_0224,PAYPAL*M58083,123.6,28-05-2024,Tuesday,Other,1,0,PAYPAL,13
txn_0020410,user_0224,AMAZON*MISC,121.43,31-05-2024,Friday,Other,1,0,AMAZON,13
txn_0020411,user_0224,AMAZON*MISC,50.93,06-06-2024,Thursday,Other,1,0,AMAZON,13
txn_0020412,user_0224,GOOGLE*SERVICES,122.92,08-06-2024,Saturday,Other,1,0,GOOGLE,13
txn_0020413,user_0224,CASH APP*95R3UD,40.07,22-06-2024,Saturday,Other,1,0,CASH APP,13
txn_0020414,user_0224,VENMO*PAYMENT,26.27,25-06-2024,Tuesday,Other,1,0,VENMO,13
txn_0020415,user_0224,VENMO*PAYMENT,48.19,28-06-2024,Friday,Other,1,0,VENMO,13
txn_0020416,user_0225,DOORDASH*SGLJT1,27.48,30-01-2024,Tuesday,Dining Out,2,0,DOORDASH,4
txn_0020417,user_0225,PIZZA HUT #8327,43.07,21-02-2024,Wednesday,Dining Out,2,0,PIZZA HUT,4
txn_0020418,user_0225,PANERA BREAD #4018,16.12,23-02-2024,Friday,Dining Out,2,0,PANERA BREAD,4
txn_0020419,user_0225,CITY WATER DEPT,366.65,05-01-2024,Friday,Utilities,2,0,CITY WATER DEPT,26
txn_0020420,user_0225,PG&E,176.96,19-01-2024,Friday,Utilities,2,0,PG&E,26
txn_0020421,user_0225,PG&E,347.75,25-01-2024,Thursday,Utilities,2,0,PG&E,26
txn_0020422,user_0225,DOMINION ENERGY,229.92,06-02-2024,Tuesday,Utilities,2,0,DOMINION ENERGY,26
txn_0020423,user_0225,CON EDISON,354.25,07-02-2024,Wednesday,Utilities,2,0,CON EDISON,26
txn_0020424,user_0225,SOUTHWEST GAS,39.12,20-03-2024,Wednesday,Utilities,2,0,SOUTHWEST GAS,26
txn_0020425,user_0225,DOMINION ENERGY,3.91,23-03-2024,Saturday,Utilities,2,0,DOMINION ENERGY,26
txn_0020426,user_0225,DUKE ENERGY,0.43,30-03-2024,Saturday,Utilities,2,0,DUKE ENERGY,26
txn_0020427,user_0225,COX COMMUNICATIONS,140.68,01-02-2024,Thursday,Phone & Internet,2,0,COX COMMUNICATIONS,16
txn_0020428,user_0225,GOOGLE FI,23.32,13-03-2024,Wednesday,Phone & Internet,2,0,GOOGLE FI,16
txn_0020429,user_0225,CIRCLE K #57462,32.05,02-01-2024,Tuesday,Transport,2,0,CIRCLE K,24
txn_0020430,user_0225,CIRCLE K #60559,57.63,05-01-2024,Friday,Transport,2,0,CIRCLE K,24
txn_0020431,user_0225,BP #823796,52.53,07-01-2024,Sunday,Transport,2,0,BP,24
txn_0020432,user_0225,CHEVRON #703157,33.0,12-01-2024,Friday,Transport,2,0,CHEVRON,24
txn_0020433,user_0225,SUNOCO #620858,103.44,11-02-2024,Sunday,Transport,2,0,SUNOCO,24
txn_0020434,user_0225,SPEEDWAY #6057,24.64,19-02-2024,Monday,Transport,2,0,SPEEDWAY,24
txn_0020435,user_0225,SPEEDWAY #2031,67.62,23-02-2024,Friday,Transport,2,0,SPEEDWAY,24
txn_0020436,user_0225,SUNOCO #975291,79.23,29-02-2024,Thursday,Transport,2,0,SUNOCO,24
txn_0020437,user_0225,CIRCLE K #69843,98.87,04-03-2024,Monday,Transport,2,0,CIRCLE K,24
txn_0020438,user_0225,CIRCLE K #91184,84.37,06-03-2024,Wednesday,Transport,2,0,CIRCLE K,24
txn_0020439,user_0225,SHELL OIL 87786600,34.92,19-03-2024,Tuesday,Transport,2,0,SHELL OIL,24
txn_0020440,user_0225,CIRCLE K #25741,37.21,20-03-2024,Wednesday,Transport,2,0,CIRCLE K,24
txn_0020441,user_0225,SHELL OIL 88710068,54.49,28-03-2024,Thursday,Transport,2,0,SHELL OIL,24
txn_0020442,user_0225,TOYOTA FINANCIAL,171.0,10-02-2024,Saturday,Vehicle Payment,2,0,TOYOTA FINANCIAL,28
txn_0020443,user_0225,KAISER PERMANENTE,16.0,15-02-2024,Thursday,Healthcare,2,0,KAISER PERMANENTE,9
txn_0020444,user_0225,AETNA HEALTH,80.0,03-01-2024,Wednesday,Health Insurance,2,0,AETNA HEALTH,8
txn_0020445,user_0225,APPLE.COM/BILL,24.07,18-01-2024,Thursday,Streaming,2,0,APPLE.COM/BILL,22
txn_0020446,user_0225,SPOTIFY USA,14.57,21-02-2024,Wednesday,Streaming,2,0,SPOTIFY USA,22
txn_0020447,user_0225,NETFLIX.COM,5.36,29-03-2024,Friday,Streaming,2,0,NETFLIX.COM,22
txn_0020448,user_0225,AMAZON.COM*S3IA8J,62.7,01-02-2024,Thursday,Clothing,2,0,AMAZON.COM,3
txn_0020449,user_0225,OLD NAVY #8871,137.3,16-02-2024,Friday,Clothing,2,0,OLD NAVY,3
txn_0020450,user_0225,SPECS #191,53.89,01-01-2024,Monday,Alcohol,2,0,SPECS,0
txn_0020451,user_0225,TOTAL WINE #620,74.43,24-02-2024,Saturday,Alcohol,2,0,TOTAL WINE,0
txn_0020452,user_0225,TOTAL WINE #737,54.0,27-02-2024,Tuesday,Alcohol,2,0,TOTAL WINE,0
txn_0020453,user_0225,BINNY BEVERAGES,34.35,24-03-2024,Sunday,Alcohol,2,0,BINNY BEVERAGES,0
txn_0020454,user_0225,GREAT CLIPS #4320,80.24,15-01-2024,Monday,Personal Care,2,0,GREAT CLIPS,14
txn_0020455,user_0225,SPORT CLIPS #4326,12.55,06-02-2024,Tuesday,Personal Care,2,0,SPORT CLIPS,14
txn_0020456,user_0225,SPORT CLIPS #2519,59.21,13-02-2024,Tuesday,Personal Care,2,0,SPORT CLIPS,14
txn_0020457,user_0225,ULTA BEAUTY #2256,76.58,13-02-2024,Tuesday,Personal Care,2,0,ULTA BEAUTY,14
txn_0020458,user_0225,SALLY BEAUTY #1819,56.21,14-02-2024,Wednesday,Personal Care,2,0,SALLY BEAUTY,14
txn_0020459,user_0225,GREAT CLIPS #4821,19.69,27-02-2024,Tuesday,Personal Care,2,0,GREAT CLIPS,14
txn_0020460,user_0225,SALLY BEAUTY #6615,1.97,08-03-2024,Friday,Personal Care,2,0,SALLY BEAUTY,14
txn_0020461,user_0225,ULTA BEAUTY #1668,0.22,21-03-2024,Thursday,Personal Care,2,0,ULTA BEAUTY,14
txn_0020462,user_0225,MENARDS #3541,254.15,04-01-2024,Thursday,Home Improvement,2,0,MENARDS,10
txn_0020463,user_0225,TRUE VALUE #2189,387.74,05-01-2024,Friday,Home Improvement,2,0,TRUE VALUE,10
txn_0020464,user_0225,LOWES #8768,467.17,07-01-2024,Sunday,Home Improvement,2,0,LOWES,10
txn_0020465,user_0225,WILLIAMS SONOMA,675.8,08-01-2024,Monday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0020466,user_0225,LOWES #7023,463.97,08-01-2024,Monday,Home Improvement,2,0,LOWES,10
txn_0020467,user_0225,WAYFAIR*ORDER,236.4,13-01-2024,Saturday,Home Improvement,2,0,WAYFAIR,10
txn_0020468,user_0225,ACE HARDWARE #8029,427.04,19-01-2024,Friday,Home Improvement,2,0,ACE HARDWARE,10
txn_0020469,user_0225,WILLIAMS SONOMA,218.18,19-01-2024,Friday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0020470,user_0225,ACE HARDWARE #2845,449.3,23-01-2024,Tuesday,Home Improvement,2,0,ACE HARDWARE,10
txn_0020471,user_0225,WILLIAMS SONOMA,220.53,28-01-2024,Sunday,Home Improvement,2,0,WILLIAMS SONOMA,10
txn_0020472,user_0225,TRUE VALUE #3568,281.17,01-02-2024,Thursday,Home Improvement,2,0,TRUE VALUE,10
txn_0020473,user_0225,LOWES #2707,317.85,01-02-2024,Thursday,Home Improvement,2,0,LOWES,10
txn_0020474,user_0225,WAYFAIR*ORDER,299.5,04-02-2024,Sunday,Home Improvement,2,0,WAYFAIR,10
txn_0020475,user_0225,MENARDS #2674,404.2,05-02-2024,Monday,Home Improvement,2,0,MENARDS,10
txn_0020476,user_0225,MENARDS #8100,255.9,07-02-2024,Wednesday,Home Improvement,2,0,MENARDS,10
txn_0020477,user_0225,ACE HARDWARE #7878,407.78,07-02-2024,Wednesday,Home Improvement,2,0,ACE HARDWARE,10
txn_0020478,user_0225,HOME DEPOT #9114,605.79,13-02-2024,Tuesday,Home Improvement,2,0,HOME DEPOT,10
txn_0020479,user_0225,HOME DEPOT #8701,491.52,14-02-2024,Wednesday,Home Improvement,2,0,HOME DEPOT,10
txn_0020480,user_0225,ACE HARDWARE #7076,153.33,17-02-2024,Saturday,Home Improvement,2,0,ACE HARDWARE,10
txn_0020481,user_0225,WAYFAIR*ORDER,297.32,19-02-2024,Monday,Home Improvement,2,0,WAYFAIR,10
txn_0020482,user_0225,LOWES #4811,167.36,21-02-2024,Wednesday,Home Improvement,2,0,LOWES,10
txn_0020483,user_0225,LOWES #1385,656.38,22-02-2024,Thursday,Home Improvement,2,0,LOWES,10
txn_0020484,user_0225,ACE HARDWARE #9823,395.66,24-02-2024,Saturday,Home Improvement,2,0,ACE HARDWARE,10
txn_0020485,user_0225,IKEA #888,39.57,28-02-2024,Wednesday,Home Improvement,2,0,IKEA,10
txn_0020486,user_0225,IKEA #299,3.96,06-03-2024,Wednesday,Home Improvement,2,0,IKEA,10
txn_0020487,user_0225,WAYFAIR*ORDER,0.4,12-03-2024,Tuesday,Home Improvement,2,0,WAYFAIR,10
txn_0020488,user_0225,TRUE VALUE #2645,0.04,13-03-2024,Wednesday,Home Improvement,2,0,TRUE VALUE,10
txn_0020492,user_0225,PRUDENTIAL INS,177.74,02-01-2024,Tuesday,Insurance,2,0,PRUDENTIAL INS,12
txn_0020493,user_0225,STATE FARM LIFE,205.22,10-01-2024,Wednesday,Insurance,2,0,STATE FARM LIFE,12
txn_0020494,user_0225,NEW YORK LIFE,151.95,11-01-2024,Thursday,Insurance,2,0,NEW YORK LIFE,12
txn_0020495,user_0225,TRANSAMERICA,211.55,15-01-2024,Monday,Insurance,2,0,TRANSAMERICA,12
txn_0020496,user_0225,TRANSAMERICA,311.46,18-01-2024,Thursday,Insurance,2,0,TRANSAMERICA,12
txn_0020497,user_0225,PRUDENTIAL INS,44.06,18-01-2024,Thursday,Insurance,2,0,PRUDENTIAL INS,12
txn_0020498,user_0225,NEW YORK LIFE,184.2,18-01-2024,Thursday,Insurance,2,0,NEW YORK LIFE,12
txn_0020499,user_0225,STATE FARM LIFE,418.27,20-01-2024,Saturday,Insurance,2,0,STATE FARM LIFE,12
txn_0020500,user_0225,STATE FARM LIFE,83.31,24-01-2024,Wednesday,Insurance,2,0,STATE FARM LIFE,12
txn_0020501,user_0225,TRANSAMERICA,191.3,01-02-2024,Thursday,Insurance,2,0,TRANSAMERICA,12
txn_0020502,user_0225,NEW YORK LIFE,228.22,02-02-2024,Friday,Insurance,2,0,NEW YORK LIFE,12
txn_0020503,user_0225,METLIFE INS,171.91,05-02-2024,Monday,Insurance,2,0,METLIFE INS,12
txn_0020504,user_0225,METLIFE INS,199.53,05-02-2024,Monday,Insurance,2,0,METLIFE INS,12
txn_0020505,user_0225,STATE FARM LIFE,401.87,08-02-2024,Thursday,Insurance,2,0,STATE FARM LIFE,12
txn_0020506,user_0225,NEW YORK LIFE,72.7,16-02-2024,Friday,Insurance,2,0,NEW YORK LIFE,12
txn_0020507,user_0225,ALLSTATE LIFE,54.81,17-02-2024,Saturday,Insurance,2,0,ALLSTATE LIFE,12
txn_0020508,user_0225,STATE FARM LIFE,271.46,26-02-2024,Monday,Insurance,2,0,STATE FARM LIFE,12
txn_0020509,user_0225,NEW YORK LIFE,61.67,01-03-2024,Friday,Insurance,2,0,NEW YORK LIFE,12
txn_0020510,user_0225,TRANSAMERICA,133.27,02-03-2024,Saturday,Insurance,2,0,TRANSAMERICA,12
txn_0020511,user_0225,ALLSTATE LIFE,317.8,04-03-2024,Monday,Insurance,2,0,ALLSTATE LIFE,12
txn_0020512,user_0225,TRANSAMERICA,241.02,07-03-2024,Thursday,Insurance,2,0,TRANSAMERICA,12
txn_0020513,user_0225,PRUDENTIAL INS,60.74,13-03-2024,Wednesday,Insurance,2,0,PRUDENTIAL INS,12
txn_0020514,user_0225,PRUDENTIAL INS,149.5,20-03-2024,Wednesday,Insurance,2,0,PRUDENTIAL INS,12
txn_0020515,user_0225,ALLSTATE LIFE,14.95,21-03-2024,Thursday,Insurance,2,0,ALLSTATE LIFE,12
txn_0020516,user_0225,METLIFE INS,1.66,26-03-2024,Tuesday,Insurance,2,0,METLIFE INS,12
txn_0020517,user_0225,CHARLES SCHWAB,505.73,06-01-2024,Saturday,Savings,2,0,CHARLES SCHWAB,21
txn_0020518,user_0225,ROBINHOOD,634.27,09-01-2024,Tuesday,Savings,2,0,ROBINHOOD,21
txn_0020519,user_0225,BETTERMENT,615.66,10-01-2024,Wednesday,Savings,2,0,BETTERMENT,21
txn_0020520,user_0225,CHARLES SCHWAB,575.52,12-01-2024,Friday,Savings,2,0,CHARLES SCHWAB,21
txn_0020521,user_0225,CHARLES SCHWAB,77.53,19-01-2024,Friday,Savings,2,0,CHARLES SCHWAB,21
txn_0020522,user_0225,FIDELITY INVEST,430.93,17-02-2024,Saturday,Savings,2,0,FIDELITY INVEST,21
txn_0020523,user_0225,FIDELITY INVEST,159.77,27-02-2024,Tuesday,Savings,2,0,FIDELITY INVEST,21
txn_0020524,user_0225,FIDELITY INVEST,15.98,01-03-2024,Friday,Savings,2,0,FIDELITY INVEST,21
txn_0020525,user_0225,CHARLES SCHWAB,1.6,09-03-2024,Saturday,Savings,2,0,CHARLES SCHWAB,21
txn_0020526,user_0225,CHARLES SCHWAB,0.18,29-03-2024,Friday,Savings,2,0,CHARLES SCHWAB,21
txn_0020527,user_0225,WMATA SMARTRIP,29.8,20-01-2024,Saturday,Public Transit,2,0,WMATA SMARTRIP,18
txn_0020528,user_0225,MBTA CHARLIE,12.74,24-01-2024,Wednesday,Public Transit,2,0,MBTA CHARLIE,18
txn_0020529,user_0225,MBTA CHARLIE,6.52,29-01-2024,Monday,Public Transit,2,0,MBTA CHARLIE,18
txn_0020530,user_0225,SEPTA TRANSIT,40.27,08-02-2024,Thursday,Public Transit,2,0,SEPTA TRANSIT,18
txn_0020531,user_0225,MTA*METROCARD,9.31,23-02-2024,Friday,Public Transit,2,0,MTA,18
txn_0020532,user_0225,BART TICKETS,9.37,26-02-2024,Monday,Public Transit,2,0,BART TICKETS,18
txn_0020533,user_0225,BART TICKETS,11.99,15-03-2024,Friday,Public Transit,2,0,BART TICKETS,18
txn_0020534,user_0225,EXPEDIA*HOTEL,120.0,08-02-2024,Thursday,Travel,2,0,EXPEDIA,25
txn_0020535,user_0225,DOCTORS W/O BRDRS,132.0,24-02-2024,Saturday,Charitable Giving,2,0,DOCTORS W/O BRDRS,1
txn_0020536,user_0225,LANDLORD PAYMENT,4000.0,20-01-2024,Saturday,Rent / Mortgage,2,0,LANDLORD PAYMENT,20
txn_0020537,user_0225,LANDLORD PAYMENT,2580.18,25-01-2024,Thursday,Rent / Mortgage,2,0,LANDLORD PAYMENT,20
txn_0020538,user_0225,BANK OF AMER MTG,1014.87,26-01-2024,Friday,Rent / Mortgage,2,0,BANK OF AMER MTG,20
txn_0020539,user_0225,WELLS FARGO MTG,177.33,10-02-2024,Saturday,Rent / Mortgage,2,0,WELLS FARGO MTG,20
txn_0020540,user_0225,BED BATH BEYOND,27.77,07-01-2024,Sunday,Household Supplies,2,0,BED BATH BEYOND,11
txn_0020541,user_0225,CONTAINER STORE,53.12,08-01-2024,Monday,Household Supplies,2,0,CONTAINER STORE,11
txn_0020542,user_0225,AMAZON.COM*6D4P66,56.21,09-01-2024,Tuesday,Household Supplies,2,0,AMAZON.COM,11
txn_0020543,user_0225,CONTAINER STORE,50.03,15-01-2024,Monday,Household Supplies,2,0,CONTAINER STORE,11
txn_0020544,user_0225,BED BATH BEYOND,66.84,19-01-2024,Friday,Household Supplies,2,0,BED BATH BEYOND,11
txn_0020545,user_0225,DOLLAR GENERAL #64995,36.13,27-01-2024,Saturday,Household Supplies,2,0,DOLLAR GENERAL,11
txn_0020546,user_0225,TARGET #6840,46.4,28-01-2024,Sunday,Household Supplies,2,0,TARGET,11
txn_0020547,user_0225,AMAZON.COM*1UHYXF,40.67,29-01-2024,Monday,Household Supplies,2,0,AMAZON.COM,11
txn_0020548,user_0225,BED BATH BEYOND,103.08,29-01-2024,Monday,Household Supplies,2,0,BED BATH BEYOND,11
txn_0020549,user_0225,BED BATH BEYOND,84.61,02-02-2024,Friday,Household Supplies,2,0,BED BATH BEYOND,11
txn_0020550,user_0225,DOLLAR TREE #77805,52.46,04-02-2024,Sunday,Household Supplies,2,0,DOLLAR TREE,11
txn_0020551,user_0225,BED BATH BEYOND,50.98,05-02-2024,Monday,Household Supplies,2,0,BED BATH BEYOND,11
txn_0020552,user_0225,CONTAINER STORE,44.29,12-02-2024,Monday,Household Supplies,2,0,CONTAINER STORE,11
txn_0020553,user_0225,TARGET #4579,34.88,14-02-2024,Wednesday,Household Supplies,2,0,TARGET,11
txn_0020554,user_0225,AMAZON.COM*FL3XD9,107.02,08-03-2024,Friday,Household Supplies,2,0,AMAZON.COM,11
txn_0020555,user_0225,DOLLAR GENERAL #47150,101.33,12-03-2024,Tuesday,Household Supplies,2,0,DOLLAR GENERAL,11
txn_0020556,user_0225,CONTAINER STORE,46.98,13-03-2024,Wednesday,Household Supplies,2,0,CONTAINER STORE,11
txn_0020557,user_0225,CONTAINER STORE,20.88,14-03-2024,Thursday,Household Supplies,2,0,CONTAINER STORE,11
txn_0020558,user_0225,CONTAINER STORE,2.09,19-03-2024,Tuesday,Household Supplies,2,0,CONTAINER STORE,11
